index;OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Product_name;Size
150;2011-05-31;GB;1258.3767;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
159;2011-05-31;GB;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
161;2011-05-31;GB;838.9178;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
164;2011-05-31;GB;419.4589;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
165;2011-05-31;GB;1258.3767;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
167;2011-05-31;GB;183.9382;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
168;2011-05-31;GB;419.4589;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
174;2011-05-31;GB;1258.3767;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
175;2011-05-31;GB;178.5808;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
176;2011-05-31;GB;419.4589;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
184;2011-05-31;GB;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
197;2011-05-31;GB;2097.2945;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
212;2011-05-31;GB;419.4589;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
214;2011-05-31;GB;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
217;2011-05-31;GB;28.8404;Long-Sleeve Logo Jersey, M;LJ-0192-M;L;Long-Sleeve Logo Jersey; M
222;2011-05-31;GB;115.3616;Long-Sleeve Logo Jersey, M;LJ-0192-M;L;Long-Sleeve Logo Jersey; M
229;2011-05-31;GB;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
232;2011-05-31;GB;173.0424;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
234;2011-05-31;GB;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
240;2011-05-31;GB;115.3616;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
245;2011-05-31;GB;34.2;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
246;2011-05-31;GB;17.1;Mountain Bike Socks, L;SO-B909-L;L;Mountain Bike Socks; L
255;2011-05-31;GB;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
267;2011-05-31;GB;31.119;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
273;2011-05-31;GB;5248.764;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
282;2011-05-31;GB;5248.764;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
283;2011-05-31;GB;1070.694;ML Road Frame - Red, 52;FR-R72R-52;M;ML Road Frame - Red; 52
291;2011-05-31;GB;874.794;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
308;2011-05-31;GB;1749.588;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
309;2011-05-31;GB;1749.588;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
312;2011-05-31;GB;2624.382;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
313;2011-05-31;GB;3499.176;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
319;2011-05-31;GB;1749.588;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
336;2011-05-31;GB;20.1865;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
3;2011-05-31;US;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
7;2011-05-31;US;2039.994;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
17;2011-05-31;US;1637.4;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
22;2011-05-31;US;2146.962;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
26;2011-05-31;US;6119.982;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
33;2011-05-31;US;2024.994;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
36;2011-05-31;US;2024.994;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
39;2011-05-31;US;714.7043;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
43;2011-05-31;US;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
45;2011-05-31;US;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
49;2011-05-31;US;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
54;2011-05-31;US;8099.976;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
60;2011-05-31;US;4293.924;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
71;2011-05-31;US;2039.994;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
73;2011-05-31;US;4079.988;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
75;2011-05-31;US;714.7043;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
77;2011-05-31;US;10124.97;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
80;2011-05-31;US;699.0982;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
81;2011-05-31;US;419.4589;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
85;2011-05-31;US;551.8146;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
87;2011-05-31;US;1258.3767;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
92;2011-05-31;US;1258.3767;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
106;2011-05-31;US;551.8146;LL Road Frame - Red, 48;FR-R38R-48;L;LL Road Frame - Red; 48
110;2011-05-31;US;838.9178;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
112;2011-05-31;US;535.7424;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
121;2011-05-31;US;357.1616;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
123;2011-05-31;US;1677.8356;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
128;2011-05-31;US;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
130;2011-05-31;US;367.8764;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
132;2011-05-31;US;357.1616;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
134;2011-05-31;US;1258.3767;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
151;2011-05-31;US;367.8764;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
153;2011-05-31;US;838.9178;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
179;2011-05-31;US;419.4589;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
186;2011-05-31;US;551.8146;LL Road Frame - Red, 48;FR-R38R-48;L;LL Road Frame - Red; 48
187;2011-05-31;US;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
190;2011-05-31;US;367.8764;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
192;2011-05-31;US;838.9178;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
200;2011-05-31;US;419.4589;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
208;2011-05-31;US;1258.3767;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
210;2011-05-31;US;367.8764;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
218;2011-05-31;US;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
221;2011-05-31;US;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
224;2011-05-31;US;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
231;2011-05-31;US;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
235;2011-05-31;US;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
248;2011-05-31;US;11.4;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
256;2011-05-31;US;20.746;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
265;2011-05-31;US;15.5595;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
268;2011-05-31;US;5.1865;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
270;2011-05-31;US;3499.176;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
277;2011-05-31;US;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
288;2011-05-31;US;2624.382;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
290;2011-05-31;US;874.794;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
326;2011-05-31;US;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
328;2011-05-31;US;20.1865;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
332;2011-05-31;US;80.746;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
334;2011-05-31;US;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
338;2011-05-31;US;60.5595;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
347;2011-05-31;US;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
350;2011-05-31;US;60.5595;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
352;2011-05-31;US;40.373;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
357;2011-06-01;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
358;2011-06-01;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
359;2011-06-01;AU;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
360;2011-06-01;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
361;2011-06-02;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
362;2011-06-02;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
365;2011-06-02;GB;699.0982;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
363;2011-06-02;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
364;2011-06-02;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
366;2011-06-03;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
367;2011-06-03;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
368;2011-06-04;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
369;2011-06-04;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
372;2011-06-04;AU;699.0982;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
370;2011-06-04;GB;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
371;2011-06-04;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
373;2011-06-05;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
374;2011-06-05;GB;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
375;2011-06-05;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
376;2011-06-05;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
377;2011-06-06;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
378;2011-06-06;GB;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
379;2011-06-06;US;699.0982;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
380;2011-06-07;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
381;2011-06-07;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
382;2011-06-07;US;699.0982;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
383;2011-06-08;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
384;2011-06-08;AU;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
385;2011-06-08;GB;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
386;2011-06-08;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
387;2011-06-08;US;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
388;2011-06-08;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
389;2011-06-09;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
390;2011-06-09;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
391;2011-06-09;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
392;2011-06-10;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
393;2011-06-10;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
394;2011-06-10;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
395;2011-06-10;GB;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
396;2011-06-11;AU;3399.99;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
397;2011-06-11;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
398;2011-06-11;GB;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
399;2011-06-11;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
400;2011-06-12;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
401;2011-06-12;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
402;2011-06-13;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
403;2011-06-13;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
404;2011-06-13;FR;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
405;2011-06-13;FR;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
406;2011-06-13;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
407;2011-06-13;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
408;2011-06-13;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
409;2011-06-14;AU;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
412;2011-06-14;GB;699.0982;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
410;2011-06-14;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
411;2011-06-14;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
413;2011-06-15;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
414;2011-06-15;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
415;2011-06-15;DE;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
416;2011-06-15;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
417;2011-06-16;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
418;2011-06-16;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
419;2011-06-16;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
420;2011-06-16;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
421;2011-06-17;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
422;2011-06-17;AU;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
423;2011-06-18;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
424;2011-06-18;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
425;2011-06-18;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
426;2011-06-18;AU;3399.99;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
427;2011-06-18;CA;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
428;2011-06-18;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
429;2011-06-18;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
430;2011-06-18;US;699.0982;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
431;2011-06-19;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
432;2011-06-19;AU;3399.99;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
434;2011-06-19;AU;699.0982;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
433;2011-06-19;DE;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
435;2011-06-20;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
436;2011-06-20;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
437;2011-06-20;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
438;2011-06-20;FR;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
439;2011-06-21;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
440;2011-06-21;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
441;2011-06-21;AU;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
442;2011-06-21;AU;3399.99;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
443;2011-06-21;DE;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
444;2011-06-21;FR;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
445;2011-06-21;FR;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
446;2011-06-21;GB;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
447;2011-06-21;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
448;2011-06-21;US;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
449;2011-06-21;US;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
450;2011-06-22;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
451;2011-06-22;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
452;2011-06-22;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
454;2011-06-22;FR;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
453;2011-06-22;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
455;2011-06-23;CA;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
456;2011-06-23;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
457;2011-06-23;GB;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
458;2011-06-24;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
459;2011-06-24;CA;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
460;2011-06-24;GB;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
461;2011-06-24;US;699.0982;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
462;2011-06-25;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
463;2011-06-25;AU;3399.99;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
464;2011-06-25;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
465;2011-06-25;DE;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
466;2011-06-25;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
467;2011-06-26;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
468;2011-06-26;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
469;2011-06-26;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
470;2011-06-26;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
471;2011-06-26;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
472;2011-06-26;FR;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
473;2011-06-26;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
474;2011-06-26;US;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
475;2011-06-27;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
476;2011-06-27;AU;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
480;2011-06-27;AU;699.0982;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
481;2011-06-27;GB;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
477;2011-06-27;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
478;2011-06-27;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
479;2011-06-27;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
482;2011-06-27;US;699.0982;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
483;2011-06-28;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
484;2011-06-28;AU;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
485;2011-06-28;GB;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
486;2011-06-28;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
487;2011-06-28;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
488;2011-06-29;AU;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
489;2011-06-29;CA;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
490;2011-06-29;CA;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
492;2011-06-29;CA;699.0982;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
491;2011-06-29;FR;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
493;2011-06-30;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
494;2011-06-30;DE;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
497;2011-06-30;FR;699.0982;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
495;2011-06-30;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
496;2011-06-30;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
498;2011-07-01;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
508;2011-07-01;AU;818.7;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
512;2011-07-01;AU;8099.976;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
513;2011-07-01;AU;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
515;2011-07-01;AU;2024.994;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
516;2011-07-01;AU;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
526;2011-07-01;AU;2039.994;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
543;2011-07-01;AU;818.7;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
545;2011-07-01;AU;8159.976;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
564;2011-07-01;AU;4079.988;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
573;2011-07-01;AU;714.7043;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
576;2011-07-01;AU;1619.52;HL Mountain Frame - Black, 48;FR-M94B-48;H;HL Mountain Frame - Black; 48
582;2011-07-01;AU;1445.1898;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
585;2011-07-01;AU;4293.924;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
587;2011-07-01;AU;12149.964;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
599;2011-07-01;AU;4049.988;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
604;2011-07-01;AU;2024.994;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
612;2011-07-01;AU;6119.982;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
625;2011-07-01;AU;722.5949;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
631;2011-07-01;AU;722.5949;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
642;2011-07-01;AU;722.5949;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
643;2011-07-01;AU;714.7043;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
644;2011-07-01;AU;16199.952;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
645;2011-07-01;AU;6074.982;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
654;2011-07-01;AU;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
659;2011-07-01;AU;4079.988;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
674;2011-07-01;AU;10124.97;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
678;2011-07-01;AU;2146.962;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
685;2011-07-01;AU;6074.982;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
690;2011-07-01;AU;4049.988;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
